timestamp,avg_latency,jitter,rtt_min,rtt_max,packet_count,latency_change_5m,rolling_mean,rolling_std,threshold,is_degraded,target_5m_degraded
2026-02-09 12:29:00,31.292187011494253,3.947762149774812,24.91521,39.454328,174,-0.8845067241379319,32.65439112235668,3.5812531464083506,41.60752398837755,0,0.0
2026-02-09 12:30:00,31.292187011494253,3.947762149774812,24.91521,39.454328,0,-0.3587291551724121,32.71212054285476,3.529687004473209,41.536338054037785,0,0.0
2026-02-09 12:31:00,31.292187011494253,3.947762149774812,24.91521,39.454328,0,-0.3587291551724121,32.76984996335285,3.476381488853867,41.46080368548751,0,0.0
2026-02-09 12:32:00,31.292187011494253,3.947762149774812,24.91521,39.454328,0,-0.3587291551724121,32.827579383850924,3.421255298593784,41.38071763033538,0,0.0
2026-02-09 12:33:00,32.286429954022985,3.860234971473051,24.713348,40.401453,174,0.6355137873563201,32.865662258563574,3.4019265244584544,41.37047856970971,0,0.0
2026-02-09 12:34:00,32.286429954022985,3.860234971473051,24.713348,40.401453,0,0.9942429425287322,32.90374513327622,3.3820512361414727,41.3588732236299,0,0.0
2026-02-09 12:35:00,32.286429954022985,3.860234971473051,24.713348,40.401453,0,0.9942429425287322,32.94182800798886,3.3616197400021752,41.3458773579943,0,0.0
2026-02-09 12:36:00,32.286429954022985,3.860234971473051,24.713348,40.401453,0,0.9942429425287322,32.9799108827015,3.3406218306286424,41.33146545927311,0,0.0
2026-02-09 12:37:00,34.71928394303797,6.183336946296187,24.76367,47.240246,158,3.427096931543719,33.02411967981415,3.3458798357771373,41.38881926925699,0,0.0
2026-02-09 12:38:00,34.71928394303797,6.183336946296187,24.76367,47.240246,0,2.432853989014987,33.0683284769268,3.3505364419319843,41.44466958175676,0,0.0
2026-02-09 12:39:00,34.71928394303797,6.183336946296187,24.76367,47.240246,0,2.432853989014987,33.11253727403945,3.3545941535505097,41.49902265791572,0,0.0
2026-02-09 12:40:00,34.71928394303797,6.183336946296187,24.76367,47.240246,0,2.432853989014987,33.15674607115209,3.358055141659097,41.55188392529983,0,0.0
2026-02-09 12:41:00,31.93543872413793,3.2425136838290083,25.093298,37.943856,174,-0.3509912298850537,33.161067423163594,3.356283898193599,41.55177716864759,0,0.0
2026-02-09 12:42:00,31.93543872413793,3.2425136838290083,25.093298,37.943856,0,-2.7838452189000407,33.16538877517509,3.354506058265205,41.5516539208381,0,0.0
2026-02-09 12:43:00,31.93543872413793,3.2425136838290083,25.093298,37.943856,0,-2.7838452189000407,33.169710127186576,3.35272161138024,41.55151415563718,0,0.0
2026-02-09 12:44:00,31.93543872413793,3.2425136838290083,25.093298,37.943856,0,-2.7838452189000407,33.17403147919808,3.350930546983641,41.55135784665718,0,0.0
2026-02-09 12:45:00,33.53877741911765,4.938246238820307,24.981445,39.874192,136,-1.1805065239203216,33.20918156147073,3.3433766164569043,41.56762310261299,0,0.0
2026-02-09 12:46:00,33.53877741911765,4.938246238820307,24.981445,39.874192,0,1.603338694979719,33.24433164374338,3.335428897361073,41.58290388714606,0,0.0
2026-02-09 12:47:00,33.53877741911765,4.938246238820307,24.981445,39.874192,0,1.603338694979719,33.27948172601602,3.3270845676582272,41.59719314516159,0,0.0
2026-02-09 12:48:00,33.53877741911765,4.938246238820307,24.981445,39.874192,0,1.603338694979719,33.314631808288674,3.3183406353877403,41.61048339675803,0,0.0
2026-02-09 12:49:00,31.58704470629371,5.679852551499858,24.665809,48.015895,143,-0.3483940178442211,33.34127683616001,3.297532340109362,41.58510768643342,0,0.0
2026-02-09 12:50:00,31.58704470629371,5.679852551499858,24.665809,48.015895,0,-1.9517327128239401,33.367921864031345,3.2763715470458976,41.55885073164609,0,0.0
2026-02-09 12:51:00,31.58704470629371,5.679852551499858,24.665809,48.015895,0,-1.9517327128239401,33.39456689190268,3.2548513811140323,41.53169534468776,0,0.0
2026-02-09 12:52:00,31.58704470629371,5.679852551499858,24.665809,48.015895,0,-1.9517327128239401,33.42121191977402,3.232964665846367,41.503623584389935,0,1.0
2026-02-09 12:53:00,31.30580195402299,2.9479719715299386,25.01784,39.138349,174,-2.232975465094661,33.366258437494324,3.240549986560519,41.46763340389562,0,1.0
2026-02-09 12:54:00,31.30580195402299,2.9479719715299386,25.01784,39.138349,0,-0.28124275227072104,33.31130495521463,3.2471719635344223,41.429234864050684,0,1.0
2026-02-09 12:55:00,31.30580195402299,2.9479719715299386,25.01784,39.138349,0,-0.28124275227072104,33.25635147293494,3.2528364801678786,41.38844267335463,0,1.0
2026-02-09 12:56:00,31.30580195402299,2.9479719715299386,25.01784,39.138349,0,-0.28124275227072104,33.201397990655245,3.2575485312176475,41.345269318699366,0,0.0
2026-02-09 12:57:00,43.29011591034483,12.161502411331744,24.763813,59.982757,145,11.70307120405112,33.183877410708604,3.198916628197219,41.18116898120165,1,0.0
2026-02-09 12:58:00,43.29011591034483,12.161502411331744,24.763813,59.982757,0,11.984313956321841,33.16635683076198,3.1390903790500464,41.01408277838709,1,0.0
2026-02-09 12:59:00,43.29011591034483,12.161502411331744,24.763813,59.982757,0,11.984313956321841,33.148836250815336,3.0780001420243566,40.84383660587623,1,0.0
2026-02-09 13:00:00,43.29011591034483,12.161502411331744,24.763813,59.982757,0,11.984313956321841,33.13131567086871,3.015569099445218,40.670238419481755,1,0.0
2026-02-09 13:01:00,36.52866656896552,7.552951515122678,24.819657,62.825255,174,5.22286461494253,33.20613859963718,3.043579876122234,40.815088289942764,0,0.0
2026-02-09 13:02:00,36.52866656896552,7.552951515122678,24.819657,62.825255,0,-6.761449341379311,33.280961528405655,3.069480935131847,40.95466386623527,0,0.0
2026-02-09 13:03:00,36.52866656896552,7.552951515122678,24.819657,62.825255,0,-6.761449341379311,33.355784457174124,3.0933252722489066,41.08909763779639,0,0.0
2026-02-09 13:04:00,36.52866656896552,7.552951515122678,24.819657,62.825255,0,-6.761449341379311,33.4306073859426,3.1151601160652915,41.21850767610583,0,0.0
2026-02-09 13:05:00,32.918148775862065,3.649012311752062,24.97215,39.193065,174,-10.371967134482766,33.441648830578615,3.112097589428345,41.221892804149476,0,0.0
2026-02-09 13:06:00,32.918148775862065,3.649012311752062,24.97215,39.193065,0,-3.6105177931034547,33.45269027521463,3.1089921685117194,41.225170696493926,0,0.0
2026-02-09 13:07:00,32.918148775862065,3.649012311752062,24.97215,39.193065,0,-3.6105177931034547,33.46373171985064,3.105843724650097,41.228341031475885,0,0.0
2026-02-09 13:08:00,32.918148775862065,3.649012311752062,24.97215,39.193065,0,-3.6105177931034547,33.47477316448666,3.1026521268697307,41.23140348166099,0,0.0
2026-02-09 13:09:00,30.19242562643678,3.318752749121548,25.001511,38.490597,174,-6.33624094252874,33.45308684906521,3.121226186454476,41.2561523152014,0,0.0
2026-02-09 13:10:00,30.19242562643678,3.318752749121548,25.001511,38.490597,0,-2.725723149425285,33.431400533643746,3.1395380327126556,41.280245615425386,0,0.0
2026-02-09 13:11:00,30.19242562643678,3.318752749121548,25.001511,38.490597,0,-2.725723149425285,33.4097142182223,3.1575922276141952,41.30369478725778,0,0.0
2026-02-09 13:12:00,30.19242562643678,3.318752749121548,25.001511,38.490597,0,-2.725723149425285,33.388027902800836,3.1753931659134937,41.32651081758457,0,0.0
2026-02-09 13:13:00,33.90497106321839,4.248598240835042,25.018551,41.13716,174,0.9868222873563255,33.42603665260927,3.1675647310354913,41.344948480198,0,0.0
2026-02-09 13:14:00,33.90497106321839,4.248598240835042,25.018551,41.13716,0,3.7125454367816104,33.46404540241769,3.1592519036393334,41.36217516151602,0,0.0
2026-02-09 13:15:00,33.90497106321839,4.248598240835042,25.018551,41.13716,0,3.7125454367816104,33.50205415222612,3.1504508493510164,41.378181275603666,0,0.0
2026-02-09 13:16:00,33.90497106321839,4.248598240835042,25.018551,41.13716,0,3.7125454367816104,33.540062902034556,3.141157464356621,41.39295656292611,0,0.0
2026-02-09 13:17:00,35.33926306321839,4.998385370860953,25.075595,45.009915,174,5.14683743678161,33.53281658690045,3.1364144781072922,41.37385278216868,0,0.0
2026-02-09 13:18:00,35.33926306321839,4.998385370860953,25.075595,45.009915,0,1.4342919999999992,33.525570271766355,3.1316472571066813,41.35468841453306,0,0.0
2026-02-09 13:19:00,35.33926306321839,4.998385370860953,25.075595,45.009915,0,1.4342919999999992,33.51832395663225,3.1268556905094935,41.33546318290598,0,0.0
2026-02-09 13:20:00,35.33926306321839,4.998385370860953,25.075595,45.009915,0,1.4342919999999992,33.511077641498154,3.1220396662221384,41.3161768070535,0,0.0
2026-02-09 13:21:00,30.79274046551724,3.5829615722060364,25.050551,37.880215,174,-3.1122305977011493,33.4880117536629,3.1371411563406917,41.330864644514634,0,0.0
2026-02-09 13:22:00,30.79274046551724,3.5829615722060364,25.050551,37.880215,0,-4.5465225977011485,33.46494586582766,3.151998649538833,41.34494248967474,0,0.0
2026-02-09 13:23:00,30.79274046551724,3.5829615722060364,25.050551,37.880215,0,-4.5465225977011485,33.44187997799241,3.1666155802573317,41.358418928635736,0,0.0
2026-02-09 13:24:00,30.79274046551724,3.5829615722060364,25.050551,37.880215,0,-4.5465225977011485,33.418814090157156,3.1809952647101145,41.37130225193244,0,0.0
2026-02-09 13:25:00,33.0614818908046,3.81553984858375,25.006052,39.391018,174,-2.277781172413789,33.44232351889279,3.1729101842743077,41.374598979578565,0,0.0
2026-02-09 13:26:00,33.0614818908046,3.81553984858375,25.006052,39.391018,0,2.2687414252873594,33.46583294762842,3.1646268467217538,41.377400064432805,0,0.0
2026-02-09 13:27:00,33.0614818908046,3.81553984858375,25.006052,39.391018,0,2.2687414252873594,33.48934237636406,3.156143691068187,41.37970160403452,0,0.0
2026-02-09 13:28:00,33.0614818908046,3.81553984858375,25.006052,39.391018,0,2.2687414252873594,33.512851805099686,3.1474591016411897,41.38149955920266,0,0.0
2026-02-09 13:29:00,32.3097391724138,3.4541569385609288,25.203826,39.293801,174,1.5169987068965582,33.529811007781674,3.1380181049746345,41.37485627021826,0,0.0
2026-02-09 13:30:00,32.3097391724138,3.4541569385609288,25.203826,39.293801,0,-0.7517427183908012,33.54677021046367,3.1284551265818177,41.367908026918215,0,0.0
2026-02-09 13:31:00,32.3097391724138,3.4541569385609288,25.203826,39.293801,0,-0.7517427183908012,33.563729413145666,3.1187690443773395,41.36065202408901,0,0.0
2026-02-09 13:32:00,32.3097391724138,3.4541569385609288,25.203826,39.293801,0,-0.7517427183908012,33.580688615827654,3.108958707757223,41.35308538522071,0,0.0
2026-02-09 13:33:00,32.830137885057475,3.8760157508818773,25.031486,40.811058,174,-0.23134400574712544,33.58975041467823,3.105913235306101,41.35453350294348,0,0.0
2026-02-09 13:34:00,32.830137885057475,3.8760157508818773,25.031486,40.811058,0,0.5203987126436758,33.59881221352881,3.102837860405051,41.35590686454144,0,0.0
2026-02-09 13:35:00,32.830137885057475,3.8760157508818773,25.031486,40.811058,0,0.5203987126436758,33.607874012379376,3.0997324940516426,41.35720524750848,0,0.0
2026-02-09 13:36:00,32.830137885057475,3.8760157508818773,25.031486,40.811058,0,0.5203987126436758,33.61693581122996,3.09659704601672,41.35842842627176,0,0.0
2026-02-09 13:37:00,32.42516345578231,4.336341157148785,24.770162,39.860617,147,0.11542428336851174,33.5787004697757,3.0969184140179133,41.32099650482048,0,0.0
2026-02-09 13:38:00,32.42516345578231,4.336341157148785,24.770162,39.860617,0,-0.404974429275164,33.54046512832143,3.0967596969673483,41.2823643707398,0,0.0
2026-02-09 13:39:00,32.42516345578231,4.336341157148785,24.770162,39.860617,0,-0.404974429275164,33.50222978686717,3.0961208210329425,41.242531839449526,0,0.0
2026-02-09 13:40:00,32.42516345578231,4.336341157148785,24.770162,39.860617,0,-0.404974429275164,33.463994445412915,3.095001488868854,41.20149816758505,0,0.0
2026-02-09 13:41:00,29.287390597701147,3.3547824971976272,24.651908,36.338122,174,-3.5427472873563275,33.41986030997229,3.135779541236315,41.25930916306308,0,0.0
2026-02-09 13:42:00,29.287390597701147,3.3547824971976272,24.651908,36.338122,0,-3.1377728580811635,33.375726174531685,3.1754103317033646,41.314252003790095,0,0.0
2026-02-09 13:43:00,29.287390597701147,3.3547824971976272,24.651908,36.338122,0,-3.1377728580811635,33.33159203909108,3.213936300933349,41.36643279142445,0,0.0
2026-02-09 13:44:00,29.287390597701147,3.3547824971976272,24.651908,36.338122,0,-3.1377728580811635,33.287457903650456,3.2513967224167257,41.41594970969227,0,0.0
2026-02-09 13:45:00,31.860959477011495,3.145343060202995,24.974015,37.830577,174,-0.5642039787708164,33.25949427128202,3.2564097848476146,41.40051873340106,0,0.0
2026-02-09 13:46:00,31.860959477011495,3.145343060202995,24.974015,37.830577,0,2.573568879310347,33.23153063891359,3.2611713065110077,41.38445890519111,0,0.0
2026-02-09 13:47:00,31.860959477011495,3.145343060202995,24.974015,37.830577,0,2.573568879310347,33.20356700654515,3.2656823876826273,41.36777297575172,0,0.0
2026-02-09 13:48:00,31.860959477011495,3.145343060202995,24.974015,37.830577,0,2.573568879310347,33.17560337417672,3.2699440648550344,41.3504635363143,0,0.0
2026-02-09 13:49:00,32.003859908045975,3.7036309326964014,24.707508,40.167032,174,2.716469310344827,33.18255029420592,3.2669533974793223,41.34993378790422,0,0.0
2026-02-09 13:50:00,32.003859908045975,3.7036309326964014,24.707508,40.167032,0,0.14290043103448014,33.189497214235125,3.2639449535807072,41.34935959818689,0,0.0
2026-02-09 13:51:00,32.003859908045975,3.7036309326964014,24.707508,40.167032,0,0.14290043103448014,33.19644413426433,3.2609186839586313,41.348740844160915,0,0.0
2026-02-09 13:52:00,32.003859908045975,3.7036309326964014,24.707508,40.167032,0,0.14290043103448014,33.20339105429353,3.2578745389376604,41.34807740163768,0,0.0
2026-02-09 13:53:00,28.97332218965517,2.486321403202155,24.587974,33.262864,174,-2.8876372873563234,33.16451639155407,3.294610411416868,41.401042420096246,0,0.0
2026-02-09 13:54:00,28.97332218965517,2.486321403202155,24.587974,33.262864,0,-3.0305377183908035,33.12564172881461,3.330479741315659,41.451841082103755,0,0.0
2026-02-09 13:55:00,28.97332218965517,2.486321403202155,24.587974,33.262864,0,-3.0305377183908035,33.08676706607515,3.3655102353656656,41.50054265448931,0,0.0
2026-02-09 13:56:00,28.97332218965517,2.486321403202155,24.587974,33.262864,0,-3.0305377183908035,33.04789240333568,3.399727823536399,41.547211962176675,0,0.0
2026-02-09 13:57:00,34.37942049425288,4.696199511406035,25.120822,43.66495,174,2.375560586206902,32.89938081306748,3.1285381064206943,40.72072607911922,0,0.0
2026-02-09 13:58:00,34.37942049425288,4.696199511406035,25.120822,43.66495,0,5.406098304597705,32.75086922279928,2.8235603512313894,39.809770100877756,0,0.0
